Date,AACG,AACI,AACIW,AADI,AAL,AAME,AAOI,AAON,AAPL,AATC,AAWW,ABCB,ABCL,ABCM,ABEO,ABIO,ABMD,ABNB,ABOS,ABSI,ABST,ABTX,ABUS,ABVC,ACAB,ACABU,ACABW,ACACU,ACAD,ACAH,ACAHU,ACAHW,ACAX,ACB,ACBA,ACBAU,ACBAW,ACCD,ACER,ACET,ACEV,ACEVW,ACGL,ACGLN,ACGLO,ACHC,ACHL,ACHV,ACIU,ACIW,ACKIT,ACKIU,ACLS,ACLX,ACMR,ACNB,ACON,ACOR,ACQR,ACQRU,ACQRW,ACRS,ACRX,ACST,ACT,ACTG,ACVA,ACXP,ADAG,ADAL,ADALU,ADAP,ADBE,ADER,ADERU,ADERW,ADES,ADGI,ADI,ADIL,ADILW,ADMA,ADMP,ADN,ADNWW,ADOC,ADOCR,ADOCW,ADP,ADPT,ADSE,ADSEW,ADSK,ADTH,ADTHW,ADTN,ADTX,ADUS,ADV,ADVM
2022-04-30,1.1799999475479126,9.859999656677246,,14.600000381469727,18.770000457763672,3.049999952316284,2.569999933242798,48.35839080810547,156.70074462890625,6.287561416625977,68.94000244140625,41.11058807373047,7.670000076293945,15.520000457763672,5.25,2.369999885559082,286.5799865722656,153.2100067138672,3.859999895095825,5.909999847412109,7.498924732208252,,2.3299999237060547,2.390000104904175,9.949999809265137,10.079999923706055,,,18.440000534057617,9.8100004196167,9.859999656677246,,9.930000305175781,3.0299999713897705,10.239999771118164,10.895000457763672,,5.559999942779541,2.059999942779541,14.739999771118164,,,45.66999816894531,18.14363670349121,21.26946449279785,67.87999725341797,2.2200000286102295,6.929999828338623,3.5799999237060547,27.6200008392334,,,54.45000076293945,10.930000305175781,15.109999656677246,33.21738815307617,2.069999933242798,1.3600000143051147,9.829999923706055,9.890000343322754,,12.319999694824219,5.0,1.0499999523162842,22.043275833129883,4.690000057220459,13.350000381469727,3.7300000190734863,3.6500000953674316,9.949999809265137,10.170000076293945,1.7200000286102295,395.95001220703125,9.869999885559082,10.100000381469727,,6.050000190734863,,151.5454864501953,1.409999966621399,,1.840000033378601,0.38999998569488525,1.9500000476837158,,10.201000213623047,,,213.95993041992188,8.25,6.769999980926514,,189.27999877929688,8.649999618530273,,17.076881408691406,16.0,84.27999877929688,5.03000020980835,1.0700000524520874
2022-05-31,1.059999942779541,9.859999656677246,,16.110000610351562,17.8700008392334,3.140000104904175,2.369999885559082,53.16049575805664,148.1611785888672,5.515318393707275,69.70999908447266,44.94560241699219,7.619999885559082,14.859999656677246,4.25,2.390000104904175,263.70001220703125,120.87000274658203,3.5399999618530273,3.6500000953674316,9.137575149536133,,2.430000066757202,1.9800000190734863,9.979999542236328,10.0,,,16.149999618530273,9.760000228881836,9.789999961853027,,9.880000114440918,1.659999966621399,10.270000457763672,10.895000457763672,,6.420000076293945,2.390000104904175,11.819999694824219,,,47.459999084472656,18.660951614379883,22.29302978515625,71.16999816894531,2.5,6.900000095367432,3.140000104904175,26.639999389648438,,,62.060001373291016,12.109999656677246,15.15999984741211,33.75320053100586,1.2599999904632568,0.5099999904632568,9.8100004196167,9.850000381469727,,12.789999961853027,4.599999904632568,0.9800000190734863,22.86884117126465,4.78000020980835,8.4399995803833,2.690000057220459,2.799999952316284,9.930000305175781,10.010000228881836,1.440000057220459,416.4800109863281,9.869999885559082,10.079999923706055,,5.019999980926514,,166.07769775390625,1.2599999904632568,,2.049999952316284,0.49000000953674316,1.3600000143051147,,10.199999809265137,,,218.62789916992188,7.820000171661377,6.150000095367432,,207.75,9.40999984741211,,18.285409927368164,14.149999618530273,83.5,4.300000190734863,0.8970000147819519
2022-06-30,1.059999942779541,9.869999885559082,,12.319999694824219,12.680000305175781,2.6700000762939453,1.5499999523162842,54.521820068359375,136.096435546875,5.209972381591797,61.709999084472656,39.75810241699219,10.649999618530273,14.460000038146973,5.25,2.490000009536743,247.50999450683594,89.08000183105469,4.699999809265137,3.319999933242798,8.498926162719727,,2.7100000381469727,1.059999942779541,9.979999542236328,10.010000228881836,,10.0,14.09000015258789,9.779999732971191,9.779999732971191,,9.880000114440918,1.3200000524520874,10.300000190734863,10.279999732971191,,7.400000095367432,1.2599999904632568,14.600000381469727,,,45.4900016784668,18.380023956298828,21.75851058959961,67.62999725341797,2.5199999809265137,4.880000114440918,3.609999895095825,25.889999389648438,,,54.84000015258789,18.079999923706055,16.829999923706055,29.038902282714844,0.9139999747276306,0.4699999988079071,9.800000190734863,9.829999923706055,,13.960000038146973,4.800000190734863,0.8600000143051147,20.19830322265625,5.039999961853027,6.539999961853027,3.7899999618530273,2.065999984741211,9.979999542236328,10.079999923706055,1.7000000476837158,366.05999755859375,9.8100004196167,9.960000038146973,,4.690000057220459,,144.0753631591797,1.340000033378601,,1.9800000190734863,0.5,2.5199999809265137,,10.199999809265137,,,206.9557647705078,8.09000015258789,6.639999866485596,,171.9600067138672,3.0899999141693115,,17.29861068725586,7.150000095367432,83.27999877929688,3.799999952316284,1.2000000476837158
2022-07-31,1.6399999856948853,9.920000076293945,,12.369999885559082,13.710000038146973,2.9200000762939453,1.7200000286102295,59.90829086303711,161.76881408691406,4.923709869384766,75.70999908447266,46.7934455871582,10.039999961853027,14.9399995803833,3.9600000381469727,2.450000047683716,293.010009765625,110.9800033569336,5.440000057220459,3.2899999618530273,9.088447570800781,,2.309999942779541,0.6499999761581421,9.989999771118164,10.029999732971191,,10.020000457763672,14.6899995803833,9.8100004196167,9.829999923706055,,9.899999618530273,1.409999966621399,10.34000015258789,10.359999656677246,,9.239999771118164,1.399999976158142,16.889999389648438,,,44.400001525878906,19.382570266723633,23.217981338500977,82.91000366210938,2.549999952316284,5.050000190734863,3.5199999809265137,28.530000686645508,,,70.33000183105469,20.729999542236328,16.8799991607666,32.16872787475586,0.9700000286102295,0.4399999976158142,9.819999694824219,9.869999885559082,,15.40999984741211,4.199999809265137,0.8299999833106995,21.665218353271484,5.039999961853027,7.389999866485596,3.5799999237060547,1.690000057220459,10.010000228881836,10.079999923706055,1.850000023841858,410.1199951171875,9.869999885559082,9.989999771118164,,4.889999866485596,,169.588623046875,0.6499999761581421,,2.140000104904175,0.3799999952316284,2.7300000190734863,,10.279999732971191,,,237.5793914794922,9.15999984741211,7.28000020980835,,216.32000732421875,2.809999942779541,,23.77202033996582,7.900000095367432,92.80999755859375,4.440000057220459,1.4600000381469727
2022-08-31,2.5,9.899999618530273,,13.550000190734863,12.989999771118164,2.990000009536743,2.4100000858306885,57.2299919128418,156.7203369140625,4.92952299118042,99.91999816894531,46.18984603881836,10.680000305175781,14.920000076293945,3.640000104904175,2.3399999141693115,259.2799987792969,113.12000274658203,5.690000057220459,3.369999885559082,10.677711486816406,,2.2200000286102295,1.0099999904632568,10.0,10.050000190734863,,10.020000457763672,16.43000030517578,9.819999694824219,9.8100004196167,,9.90999984741211,1.600000023841858,10.399999618530273,10.399999618530273,,10.180000305175781,1.350000023841858,14.15999984741211,,,45.720001220703125,17.912168502807617,21.64404296875,81.93000030517578,2.9100000858306885,4.559999942779541,3.0199999809265137,23.700000762939453,,,66.94000244140625,17.969999313354492,16.889999389648438,35.03876495361328,1.1100000143051147,0.4099999964237213,9.869999885559082,9.890000343322754,,15.90999984741211,6.0,0.8100000023841858,24.013154983520508,4.489999771118164,8.510000228881836,3.490000009536743,1.4600000381469727,10.039999961853027,10.109999656677246,1.9800000190734863,373.44000244140625,9.880000114440918,10.0,,3.740000009536743,,150.1595916748047,0.5400000214576721,,2.700000047683716,0.33000001311302185,3.140000104904175,,10.239999771118164,,,240.8210906982422,8.920000076293945,8.0600004196167,,201.74000549316406,2.640000104904175,,23.01666831970215,7.650000095367432,89.22000122070312,3.640000104904175,1.159999966621399
2022-09-30,1.7100000381469727,9.920000076293945,,14.130000114440918,12.039999961853027,2.859999895095825,2.7200000286102295,53.64564895629883,137.76077270507812,4.441451549530029,95.56999969482422,44.38576889038086,9.890000343322754,14.989999771118164,3.0399999618530273,2.059999942779541,245.66000366210938,105.04000091552734,10.029999732971191,3.130000114440918,11.478538513183594,,1.909999966621399,0.8799999952316284,10.020000457763672,10.039999961853027,,10.020000457763672,16.360000610351562,9.819999694824219,9.880000114440918,,9.880000114440918,1.2200000286102295,10.430000305175781,10.430000305175781,,11.420000076293945,1.3899999856948853,14.220000267028809,,,45.540000915527344,18.185138702392578,21.097597122192383,78.18000030517578,2.259999990463257,3.299999952316284,3.1600000858306885,20.899999618530273,,,60.560001373291016,18.770000457763672,12.460000038146973,29.599674224853516,0.777999997138977,0.30000001192092896,9.920000076293945,9.920000076293945,,15.739999771118164,4.199999809265137,0.5799999833106995,20.95951271057129,4.039999961853027,7.190000057220459,3.0,1.2799999713897705,10.109999656677246,10.130000114440918,1.0750000476837158,275.20001220703125,9.869999885559082,9.960000038146973,,2.7300000190734863,,138.079833984375,0.3499999940395355,,2.430000066757202,0.20000000298023224,3.059999942779541,,10.289999961853027,,,223.8316650390625,7.119999885559082,7.440000057220459,,186.8000030517578,2.1500000953674316,,19.3918399810791,3.390000104904175,95.23999786376953,2.130000114440918,0.949999988079071
2022-10-31,1.8600000143051147,9.960000038146973,,12.914999961853027,14.180000305175781,2.869999885559082,2.75,64.2094955444336,152.85267639160156,4.158370018005371,101.13999938964844,51.13645553588867,11.829999923706055,15.5600004196167,4.590000152587891,2.1500000953674316,252.0800018310547,106.91000366210938,6.920000076293945,3.1600000858306885,11.87401008605957,,2.3399999141693115,0.7300000190734863,10.071000099182129,10.050000190734863,,10.0,16.030000686645508,9.920000076293945,9.880000114440918,,9.90999984741211,1.4299999475479126,10.5,10.470000267028809,,10.779999732971191,1.2699999809265137,16.489999771118164,,,57.5,17.021909713745117,19.625219345092773,81.30000305175781,1.9299999475479126,2.2100000381469727,2.7300000190734863,24.329999923706055,,,58.0,23.479999542236328,6.400000095367432,36.05366134643555,1.0700000524520874,1.0700000524520874,9.970000267028809,9.979999542236328,,15.609999656677246,2.640000104904175,0.5699999928474426,24.240049362182617,3.990000009536743,9.119999885559082,3.0799999237060547,0.8999999761581421,10.15999984741211,10.130000114440918,1.4199999570846558,318.5,9.984999656677246,9.960000038146973,,2.869999885559082,,141.3301544189453,0.30000001192092896,,2.819999933242798,0.14000000059604645,2.259999990463257,,10.350000381469727,,,239.17994689941406,7.78000020980835,5.550000190734863,,214.3000030517578,2.119999885559082,,22.244163513183594,2.690000057220459,102.41999816894531,3.380000114440918,0.8650000095367432
2022-11-30,1.75,9.989999771118164,,13.380000114440918,14.430000305175781,2.880000114440918,2.200000047683716,79.15680694580078,147.8043212890625,4.989999771118164,100.7699966430664,52.496524810791016,12.869999885559082,16.040000915527344,3.759999990463257,2.0899999141693115,377.7900085449219,102.13999938964844,5.679999828338623,2.5,9.64097785949707,,2.3499999046325684,0.7390000224113464,10.109999656677246,10.100000381469727,,10.130999565124512,15.579999923706055,9.949999809265137,9.920000076293945,,9.9399995803833,1.2699999809265137,10.59000015258789,10.510000228881836,,8.829999923706055,1.2699999809265137,18.18000030517578,,,59.90999984741211,18.650428771972656,21.504436492919922,89.05999755859375,2.0199999809265137,2.799999952316284,2.549999952316284,20.899999618530273,,,79.86000061035156,19.940000534057617,9.0600004196167,39.00726318359375,0.7699999809265137,0.6399999856948853,10.029999732971191,10.020000457763672,,15.220000267028809,2.390000104904175,0.41999998688697815,24.656646728515625,4.130000114440918,8.84000015258789,3.190000057220459,1.0800000429153442,10.222999572753906,10.260000228881836,2.1700000762939453,344.92999267578125,10.039999961853027,10.100000381469727,,2.7899999618530273,,170.35528564453125,0.27000001072883606,,3.3399999141693115,0.20000000298023224,2.2200000286102295,,10.399999618530273,,,261.385986328125,8.779999732971191,5.150000095367432,,201.9499969482422,1.9299999475479126,,20.16141128540039,1.7899999618530273,110.27999877929688,2.4800000190734863,0.6700000166893005
2022-12-31,1.2699999809265137,10.119999885559082,,12.829999923706055,12.720000267028809,2.3399999141693115,1.8899999856948853,75.22193908691406,129.73191833496094,3.5999999046325684,100.80000305175781,46.94811248779297,10.130000114440918,15.5600004196167,3.0799999237060547,2.369999885559082,381.0199890136719,85.5,5.400000095367432,2.0999999046325684,10.38718318939209,,2.3299999237060547,0.625,10.1899995803833,10.180000305175781,,10.199999809265137,15.920000076293945,10.015000343322754,10.010000228881836,,10.050000190734863,0.9229999780654907,10.619999885559082,10.390000343322754,,7.789999961853027,2.509999990463257,8.9399995803833,,,62.779998779296875,16.992271423339844,19.974702835083008,82.31999969482422,0.8999999761581421,2.450000047683716,2.0399999618530273,23.0,,,79.36000061035156,30.979999542236328,7.710000038146973,39.513465881347656,0.5799999833106995,0.7699999809265137,10.079999923706055,10.0600004196167,,15.75,2.259999990463257,0.5,23.980579376220703,4.210000038146973,8.210000038146973,3.9800000190734863,1.3250000476837158,10.260000228881836,10.199999809265137,1.4600000381469727,336.5299987792969,10.135000228881836,10.210000038146973,,2.430000066757202,,163.27015686035156,0.2199999988079071,,3.880000114440918,0.17000000178813934,1.809999942779541,,10.5,,,237.514892578125,7.639999866485596,3.119999885559082,,186.8699951171875,1.659999966621399,,18.689340591430664,1.1549999713897705,99.48999786376953,2.0799999237060547,0.5799999833106995
2023-01-31,1.440000057220459,10.020000457763672,,12.619999885559082,16.139999389648438,2.509999990463257,2.390000104904175,76.22063446044922,144.0700225830078,4.139999866485596,102.20999908447266,46.96803283691406,10.529999732971191,13.869999885559082,2.5199999809265137,2.200000047683716,,111.11000061035156,6.570000171661377,3.140000104904175,11.551264762878418,,3.009999990463257,0.722000002861023,10.279999732971191,10.329999923706055,,10.25,19.030000686645508,10.095000267028809,10.09000015258789,,10.140000343322754,1.0399999618530273,10.779999732971191,10.800000190734863,,11.670000076293945,2.319999933242798,9.149999618530273,,,64.3499984741211,19.668529510498047,23.723651885986328,84.0199966430664,1.2400000095367432,4.860000133514404,2.4800000190734863,27.93000030517578,,,109.94999694824219,33.40999984741211,12.489999771118164,39.056888580322266,0.6489999890327454,0.949999988079071,10.170000076293945,10.170000076293945,,16.899999618530273,2.0,0.7099999785423279,25.004623413085938,4.360000133514404,9.800000190734863,3.5999999046325684,1.9199999570846558,10.350000381469727,10.380000114440918,1.8700000047683716,370.3399963378906,10.15999984741211,10.210000038146973,,3.0999999046325684,,170.67568969726562,0.47999998927116394,,3.690000057220459,0.20000000298023224,1.899999976158142,,10.6899995803833,,,224.5383758544922,9.270000457763672,3.0,,215.16000366210938,1.7400000095367432,,18.768911361694336,1.3600000143051147,107.5199966430664,2.5899999141693115,0.6510000228881836
